Customer ID,RFM_Segment
7740-KKCXF,Loyal Customers
5360-XGYAZ,Loyal Customers
3557-HTYWR,Loyal Customers
1699-TLDLZ,Loyal Customers
5600-PDUJF,Lost
0567-XRHCU,Champions
2067-QYTCF,Champions
7407-SUJIZ,At Risk
9150-KPBJQ,Lost
0052-DCKON,Champions
3654-ARMGP,Loyal Customers
9367-TCUYN,Lost
0708-SJDIS,Loyal Customers
2073-QBVBI,Loyal Customers
6928-ONTRW,Champions
5231-FIQPA,At Risk
6617-WLBQC,Loyal Customers
2599-CIPQE,Champions
8774-GSBUN,Champions
7326-RIGQZ,Loyal Customers
1401-FTHFQ,At Risk
0254-FNMCI,Loyal Customers
1848-LBZHY,At Risk
8118-TJAFG,At Risk
5429-LWCMV,At Risk
7298-IZWLY,Lost
3955-JBZZM,At Risk
4815-TUMEQ,At Risk
9909-IDLEK,Loyal Customers
4092-OFQZS,Loyal Customers
1561-BWHIN,At Risk
9927-DSWDF,Loyal Customers
9500-LTVBP,Loyal Customers
7252-NTGSS,Lost
8149-AIQCG,Loyal Customers
0899-WZRSD,Loyal Customers
3255-GRXMG,At Risk
4828-FAZPK,At Risk
6094-ZIVKX,Loyal Customers
3262-EIDHV,Champions
7354-OIJLX,Lost
1376-HHBDV,At Risk
6133-OZILE,At Risk
7191-ADRGF,Loyal Customers
5018-LXQQG,Loyal Customers
6892-BOGQE,Loyal Customers
1746-TGTWV,Lost
8050-WYBND,At Risk
2821-WARNZ,Loyal Customers
4879-GZLFH,Champions
8314-HTWVE,Lost
9402-ROUMJ,Champions
2507-QZPQS,At Risk
7159-NOKYQ,Champions
5707-ZMDJP,Champions
8779-YIQQA,Loyal Customers
7136-IHZJA,Loyal Customers
8966-OIQHG,Loyal Customers
7074-STDCN,At Risk
8739-QOTTN,At Risk
1399-OUPJN,Loyal Customers
0277-BKSQP,At Risk
5774-XZTQC,At Risk
2676-SSLTO,Loyal Customers
6266-QHOJZ,Loyal Customers
7269-JISCY,Loyal Customers
0363-SVHYR,Champions
8547-NSBBO,Loyal Customers
6591-QGOYB,At Risk
9070-BCKQP,Champions
6421-SZVEM,Loyal Customers
1328-EUZHC,Loyal Customers
8878-RYUKI,Loyal Customers
9633-DENPU,Champions
7811-JIVPF,At Risk
7113-HIPFI,Champions
8541-QVFKM,Lost
9258-CNWAC,Champions
6374-AFWOX,Champions
5317-FLPJF,Loyal Customers
7621-VPNET,Champions
6034-YMTOB,Lost
4903-CNOZC,At Risk
4353-HYOJD,Loyal Customers
7267-FRMJW,At Risk
4188-FRABG,Champions
0620-DLSLK,At Risk
3850-OKINF,Loyal Customers
1156-ZFYDO,Lost
5549-ZGHFB,Loyal Customers
7577-SWIFR,Lost
0303-WMMRN,Lost
6408-OTUBZ,Loyal Customers
5204-HMGYF,Champions
3727-OVPRY,Champions
3797-FKOGQ,At Risk
7622-NXQZR,At Risk
6196-HBOBZ,Champions
3970-XGJDU,Loyal Customers
7017-VFULY,At Risk
5562-YJQGT,Lost
8807-OPMBM,Loyal Customers
8294-UIMBA,Loyal Customers
8109-YUOHE,At Risk
5840-NVDCG,Loyal Customers
8092-NLTGF,Loyal Customers
5928-QLDHB,Lost
9840-EFJQB,Lost
0696-UKTOX,At Risk
4801-KFYKL,Lost
3472-OAOOR,Loyal Customers
6135-OZQVA,Lost
2252-JHJGE,Loyal Customers
4188-PCPIG,Champions
7105-BENQF,At Risk
7721-DVEKZ,Lost
3566-VVORZ,At Risk
9507-HSMMZ,Loyal Customers
2480-SQIOB,Lost
7813-TKCVO,At Risk
0128-MKWSG,At Risk
4350-ZTLPI,Loyal Customers
0361-HJRDX,Loyal Customers
5727-MYATE,Champions
3823-KYNQY,Lost
7570-WELNY,Champions
3021-VLNRJ,Loyal Customers
6907-FLBER,Lost
5982-PSMKW,Loyal Customers
3507-GASNP,Loyal Customers
7096-ZNBZI,Loyal Customers
1676-MQAOA,Loyal Customers
7566-DSRLQ,Champions
7245-JMTTQ,Loyal Customers
6050-IJRHS,Champions
6202-JVYEU,Lost
8591-TKMZH,Champions
0734-OXWBT,Lost
0365-TRTPY,Loyal Customers
7349-ALMUX,Loyal Customers
6502-KUGLL,Loyal Customers
1841-YSJGV,Champions
3511-BFTJW,Champions
5018-HEKFO,Lost
2923-ARZLG,Loyal Customers
3976-NLDEZ,Lost
2282-YGNOR,At Risk
6854-EXGSF,Lost
1241-EZFMJ,Loyal Customers
5376-PCKNB,Champions
8044-BGWPI,Loyal Customers
4060-LDNLU,Lost
3589-PPVKW,Lost
5887-IKKYO,Champions
1755-RMCXH,At Risk
3858-XHYJO,Champions
4299-SIMNS,Lost
7025-IWFHT,Loyal Customers
6261-LHRTG,At Risk
7841-FCRQD,Loyal Customers
2056-EVGZL,Champions
7753-USQYQ,Loyal Customers
7661-CPURM,At Risk
6233-HXJMX,Loyal Customers
5902-WBLSE,Loyal Customers
3239-TPHPZ,Loyal Customers
5115-GZDEL,Loyal Customers
3338-CVVEH,At Risk
4393-GEADV,Champions
8486-AYEQH,Loyal Customers
2495-KZNFB,Loyal Customers
4560-WQAQW,Loyal Customers
4274-DRSQT,Loyal Customers
2027-DNKIV,Loyal Customers
2885-HIJDH,Champions
5424-RLQLC,At Risk
6507-DTJZV,At Risk
7673-BQGKU,Champions
2725-IWWBA,Champions
1061-PNTHC,Champions
0394-YONDK,Loyal Customers
6574-MCOEH,Loyal Customers
7399-QHBJS,Champions
0997-YTLNY,At Risk
9479-HYNYL,Champions
9708-KFDBY,Lost
3642-GKTCT,Loyal Customers
0774-RMNUW,Champions
1334-PDUKM,Champions
0756-MPZRL,At Risk
2242-MFOTG,Loyal Customers
2927-CVULT,Loyal Customers
8745-PVESG,Loyal Customers
7647-GYYKX,Loyal Customers
9700-ISPUP,At Risk
9839-ETQOE,At Risk
9027-TMATR,Loyal Customers
1941-HOSAM,Lost
9110-HSGTV,Loyal Customers
0704-VCUMB,Loyal Customers
6171-ZTVYB,Loyal Customers
1935-IMVBB,Champions
2535-PBCGC,Champions
1470-PSXNM,Champions
2498-XLDZR,Loyal Customers
5338-YHWYT,Loyal Customers
7718-UPSKJ,Champions
8731-WBBMB,Loyal Customers
1448-CYWKC,Champions
7901-IIDQV,At Risk
2690-DVRVK,Lost
1270-XKUCC,Loyal Customers
0334-ZFJSR,Loyal Customers
5583-EJXRD,Loyal Customers
4565-EVZMJ,Loyal Customers
3327-YBAKM,Champions
9441-QHEVC,Lost
6705-LNMDD,At Risk
2580-ASVVY,Loyal Customers
3370-GQEAL,Champions
5032-USPKF,Loyal Customers
4254-QPEDE,Loyal Customers
6283-GITPX,Loyal Customers
0771-CHWSK,Loyal Customers
9788-HNGUT,Champions
9495-REDIY,At Risk
5375-XLDOF,Champions
1172-VIYBP,Champions
6559-PDZLR,At Risk
8992-OBVDG,At Risk
4273-MBHYA,Lost
4724-WXVWF,Loyal Customers
5701-GUXDC,Loyal Customers
1460-UZPRJ,Champions
6082-GLJIX,At Risk
2495-TTHBQ,Lost
0485-ZBSLN,Champions
3810-PJUHR,Champions
0847-HGRML,Loyal Customers
8232-CTLKO,Champions
9227-YBAXE,Loyal Customers
9860-LISIZ,At Risk
0112-QAWRZ,Loyal Customers
4043-MKDTV,Champions
9229-RQABD,At Risk
8313-KTIHG,Lost
5320-BRKGK,Loyal Customers
6284-KMNUF,Champions
6229-UOLQL,Champions
3137-LUPIX,Lost
6143-JQKEA,Lost
8676-OOQEJ,Lost
9701-CDXHR,Loyal Customers
8124-NZVGJ,Lost
2162-FRZAA,Champions
5118-MUEYH,Champions
5627-TVBPP,At Risk
3936-QQFLL,Lost
2589-AYCRP,Loyal Customers
4067-HLYQI,Loyal Customers
5124-EOGYE,At Risk
5057-RKGLH,At Risk
0292-WEGCH,Champions
8910-ICHIU,Loyal Customers
4097-YODCF,Loyal Customers
9715-WZCLW,Champions
9786-YWNHU,Champions
6407-GSJNL,Loyal Customers
4049-ZPALD,Champions
6833-JMZYP,At Risk
1310-QRITU,At Risk
8961-QDZZJ,Champions
9715-SBVSU,Loyal Customers
7929-SKFGK,Champions
2300-RQGOI,Loyal Customers
3563-SVYLG,Champions
4998-IKFSE,Loyal Customers
8630-QSGXK,Champions
2455-USLMV,Loyal Customers
9488-FVZCC,Champions
5995-WWKKG,At Risk
7879-CGSFV,Loyal Customers
9921-EZKBY,Loyal Customers
7432-FFVAR,Loyal Customers
7246-ZGQDF,Lost
4456-RHSNB,Loyal Customers
2481-SBOYW,Loyal Customers
7109-MFBYV,At Risk
1833-TCXKK,Loyal Customers
1832-PEUTS,Champions
8660-BUETV,Lost
0580-PIQHM,Champions
5696-CEIQJ,Champions
1696-HXOWK,Champions
3026-ATZYV,Loyal Customers
4012-YCFAI,Champions
9970-QBCDA,Lost
9496-IVVRP,Loyal Customers
2657-VPXTA,Loyal Customers
6551-VLJMV,Loyal Customers
1221-GHZEP,Loyal Customers
9289-LBQVU,Champions
3458-IDMFK,At Risk
6933-FHBZC,At Risk
0221-NAUXK,Lost
9770-KXGQU,Loyal Customers
6538-POCHL,Loyal Customers
3002-WQZWT,At Risk
4277-UDIEF,Loyal Customers
1208-NBVFH,Loyal Customers
4912-PIGUY,Lost
2725-TTRIQ,Champions
3374-TTZTK,Champions
8990-ZXLSU,Lost
2275-RBYQS,Lost
4419-UJMUS,Loyal Customers
7794-JASDG,Lost
7609-YBPXG,Loyal Customers
5519-TEEUH,At Risk
0804-XBFBV,Lost
2676-OXPPQ,Lost
3703-TTEPD,At Risk
2799-TSLAG,Champions
2208-NKVVH,Loyal Customers
7139-JZFVG,Champions
4987-GQWPO,Lost
1757-TCATG,Loyal Customers
4776-XSKYQ,At Risk
8048-DSDFQ,Lost
5753-QQWPW,At Risk
6010-DDPPW,Champions
6693-FRIRW,At Risk
6586-MYGKD,Champions
3173-NVMPX,At Risk
0623-GDISB,Lost
2892-GESUL,Loyal Customers
2043-WVTQJ,At Risk
8034-RYTVV,Loyal Customers
3863-QSTYI,Loyal Customers
5044-LRQAQ,Loyal Customers
1716-LSAMB,Loyal Customers
1333-PBMXB,Loyal Customers
6546-OPBBH,Loyal Customers
9127-QRZMH,Loyal Customers
5919-VCZYM,Lost
9644-KVCNC,Loyal Customers
2137-DQMEV,Loyal Customers
8174-LNWMW,At Risk
7964-VEXDG,At Risk
2404-JIBFC,Loyal Customers
4632-PAOYU,At Risk
2990-OGYTD,Champions
7880-XSOJX,Lost
4589-IUAJB,Loyal Customers
8457-XIGKN,At Risk
6072-NUQCB,At Risk
8838-GPHZP,Loyal Customers
8750-QWZAJ,Loyal Customers
6918-UMQCG,Lost
0675-NCDYU,Champions
6339-DKLMK,Lost
1346-PJWTK,Champions
5088-QZLRL,Lost
4397-FRLTA,Lost
3057-VJJQE,Loyal Customers
2302-OUZXB,Champions
2270-CHBFN,Champions
5982-FPVQN,Loyal Customers
9107-UKCKY,Champions
4654-ULTTN,Champions
5546-BYZSM,At Risk
1492-KGETH,Champions
4163-HFTUK,Loyal Customers
8215-NGSPE,Loyal Customers
8859-YSTWS,At Risk
7601-DHFWZ,Loyal Customers
1998-VHJHK,At Risk
0487-VVUVK,Loyal Customers
5063-IUOKK,Lost
4508-OEBEY,Loyal Customers
0027-KWYKW,Loyal Customers
2308-STERM,Lost
5982-XMDEX,Loyal Customers
6051-PTVNS,Loyal Customers
2877-VDUER,Loyal Customers
9152-AMKAK,Lost
9432-VOFYX,At Risk
8049-WJCLQ,Loyal Customers
6586-PSJOX,At Risk
9705-ZJBCG,Loyal Customers
9670-BPNXF,Loyal Customers
3913-FCUUW,Champions
3301-VKTGC,Champions
9555-SAHUZ,Loyal Customers
0816-TSPHQ,Lost
9932-WBWIK,At Risk
5286-YHCVC,Champions
9115-YQHGA,Loyal Customers
8963-MQVYN,At Risk
2458-EOMRE,At Risk
6542-LWGXJ,Lost
5567-GZKQY,Loyal Customers
1222-LRYKO,Lost
2087-QAREY,At Risk
4423-JWZJN,Champions
6490-FGZAT,Lost
7452-FOLON,Loyal Customers
2320-TZRRH,At Risk
4942-VZZOM,Champions
7502-BNYGS,Champions
6147-CBCRA,Loyal Customers
6047-SUHPR,Loyal Customers
9752-ZNQUT,Lost
5666-MBJPT,Loyal Customers
7312-XSBAT,Lost
3096-GKWEB,Loyal Customers
2371-JQHZZ,Loyal Customers
0674-GCDXG,Loyal Customers
1121-QSIVB,Loyal Customers
4396-KLSEH,Lost
2824-MYYBN,Loyal Customers
6345-HOVES,At Risk
8318-LCNBW,Loyal Customers
6469-QJKZW,At Risk
6370-ZVHDV,Loyal Customers
5915-DGNVC,Champions
6260-XLACS,Lost
3566-CAAYU,Champions
4983-CCWMC,Lost
9103-CXVOK,At Risk
2896-TBNBE,Loyal Customers
3841-CONLJ,At Risk
4475-NVTLU,Loyal Customers
9386-LDCZR,Loyal Customers
9585-KKMFD,Loyal Customers
5399-ZIMKF,Lost
0336-KXKFK,Loyal Customers
5619-XZZKR,Lost
3948-FVVRP,At Risk
0983-TATYJ,Champions
1813-JYWTO,Champions
6719-OXYBR,At Risk
6476-YHMGA,Loyal Customers
0168-XZKBB,Loyal Customers
3785-NRHYR,Lost
4537-DKTAL,Lost
5602-BVFMK,At Risk
6297-NOOPG,Champions
8204-TIFGJ,At Risk
8903-XEBGX,Lost
1089-XZWHH,Loyal Customers
2325-WINES,Loyal Customers
6064-ZATLR,At Risk
7824-PANSQ,Loyal Customers
9648-BCHKM,Loyal Customers
2888-ADFAO,Loyal Customers
8707-HOEDG,Champions
4072-IPYLT,Loyal Customers
7167-PCEYD,Loyal Customers
4936-YPJNK,Lost
4817-KEQSP,Loyal Customers
6408-WHTEF,Champions
9251-AWQGT,Loyal Customers
8749-CLJXC,Lost
7989-VCQOH,Loyal Customers
8882-TLVRW,Champions
3580-GICBM,Champions
9730-DRTMJ,Champions
4686-UXDML,At Risk
0932-YIXYU,At Risk
7480-SPLEF,Champions
7636-XUHWW,Lost
1431-CYWMH,At Risk
6349-JDHQP,At Risk
5847-MXBEO,At Risk
1116-FRYVH,Loyal Customers
9633-XQABV,Lost
1183-CANVH,Loyal Customers
1972-XMUWV,Champions
8679-LZBMD,Champions
3407-JMJQQ,Champions
6252-DFGTK,Loyal Customers
1539-LNKHM,Lost
8645-KOMJQ,Champions
0289-IVARM,Loyal Customers
9761-XUJWD,Lost
4057-FKCZK,Champions
4291-TPNFG,Champions
6087-YPWHO,Champions
3090-QFUVD,Lost
1722-LDZJS,Loyal Customers
1818-ESQMW,At Risk
7401-RUBNK,Loyal Customers
0506-YLVKJ,Loyal Customers
8661-BOYNW,Champions
4815-GBTCD,Lost
2805-AUFQN,At Risk
0980-PVMRC,At Risk
7233-DRTRF,Champions
3873-NFTGI,At Risk
7048-GXDAY,Loyal Customers
8571-ZCMCX,Loyal Customers
1169-WCVAK,Loyal Customers
7129-CAKJW,At Risk
3570-YUEKJ,Loyal Customers
1555-HAPSU,Loyal Customers
8464-EETCQ,Loyal Customers
2419-FSORS,Champions
8132-YPVBX,Lost
6754-LZUKA,Champions
8099-MZPUJ,Champions
0787-LHDYT,At Risk
0374-IOEGQ,Lost
3197-NNYNB,Loyal Customers
3396-DKDEL,Champions
1752-OZXFY,Champions
9066-QRSDU,Champions
9867-NNXLC,At Risk
5321-NTRKC,Champions
3161-GETRM,Champions
0402-OAMEN,Champions
6933-VLYFX,Loyal Customers
6754-WKSHP,At Risk
5055-MGMGF,Champions
4641-FROLU,Loyal Customers
2862-JVEOY,Lost
2969-QWUBZ,Lost
9822-BIIGN,Loyal Customers
1534-OULXE,Champions
2971-SGAFL,At Risk
2905-KFQUV,At Risk
3370-HXOPH,Lost
9391-YZEJW,Loyal Customers
9958-MEKUC,Champions
0281-CNTZX,Loyal Customers
9114-VEPUF,Champions
7876-BEUTG,At Risk
2338-BQEZT,Loyal Customers
9873-MNDKV,At Risk
8241-JUIQO,Loyal Customers
2194-IIQOF,Champions
9631-RXVJM,At Risk
9584-EXCDZ,At Risk
5093-FEGLU,Loyal Customers
2621-UDNLU,At Risk
7526-IVLYU,Lost
9214-EKVXR,Lost
3410-MHHUM,Champions
2122-YWVYA,At Risk
2296-DKZFP,Loyal Customers
8909-BOLNL,Lost
6603-YRDCJ,Loyal Customers
3229-USWAR,Loyal Customers
2138-VFAPZ,Loyal Customers
6131-JLWZM,Lost
0269-XFESX,At Risk
1709-EJDOX,Champions
4316-XCSLJ,At Risk
0383-CLDDA,Loyal Customers
2709-UQGNP,At Risk
3549-ZTMNH,Lost
8033-ATFAS,Loyal Customers
0562-HKHML,Champions
8277-RVRSV,Loyal Customers
7054-ENNGU,At Risk
1455-HFBXA,Champions
9402-CXWPL,Loyal Customers
1628-BIZYP,Lost
0082-LDZUE,Lost
5343-SGUBI,Loyal Customers
0856-NAOES,Lost
1976-AZZPJ,At Risk
6156-UZDLF,At Risk
3099-OONVS,Loyal Customers
9500-WBGRP,Loyal Customers
5183-KLYEM,Loyal Customers
5144-PQCDZ,Lost
8514-VZHEB,Champions
6625-IUTTT,Loyal Customers
0068-FIGTF,At Risk
5965-GGPRW,Champions
8035-PWSEV,Lost
2236-HILPA,Champions
1840-BIUOG,At Risk
1356-MKYSK,Lost
6080-LNESI,Loyal Customers
1830-IPXVJ,Champions
8398-TBIYD,Loyal Customers
9418-RUKPH,Champions
4712-AUQZO,Lost
9711-FJTBX,Champions
2908-ZTPNF,At Risk
1414-YADCW,Champions
8756-RDDLT,Loyal Customers
2862-PFNIK,Lost
5816-QVHRX,Loyal Customers
4430-YHXGG,Lost
6888-SBYAI,Lost
7395-XWZOY,At Risk
7169-YWAMK,Champions
6859-RKMZJ,Loyal Customers
2729-VNVAP,At Risk
2049-BAFNW,Lost
3842-QTGDL,Loyal Customers
7163-OCEQI,Loyal Customers
9782-LGXMC,Loyal Customers
5975-BAICR,Champions
4673-KKSLS,Loyal Customers
4853-OITSN,At Risk
9800-OUIGR,Loyal Customers
2324-EFHVG,Loyal Customers
7094-MSZAO,Loyal Customers
6907-CQGPN,At Risk
0780-XNZFN,Loyal Customers
0239-OXEXL,Loyal Customers
2675-IJRGJ,Loyal Customers
7049-GKVZY,At Risk
8577-QSOCG,Loyal Customers
3721-CNZHX,Lost
0212-ISBBF,At Risk
3585-YNADK,Loyal Customers
1099-GODLO,At Risk
6828-HMKWP,Loyal Customers
1472-TNCWL,Loyal Customers
2080-GKCWQ,Lost
2193-SFWQW,Champions
5656-JAMLX,Loyal Customers
3462-BJQQA,Lost
0442-TDYUO,Loyal Customers
6733-LRIZX,Loyal Customers
9503-XJUME,At Risk
4367-NHWMM,Lost
3779-OSWCF,Champions
6736-DHUQI,Champions
1360-RCYRT,At Risk
2724-FJDYW,Loyal Customers
4451-RWASJ,Loyal Customers
3460-TJBWI,At Risk
5917-HBSDW,Loyal Customers
0956-ACVZC,Loyal Customers
2325-NBPZG,Lost
4482-FTFFX,Lost
8859-DZTGQ,At Risk
0440-MOGPM,Loyal Customers
0020-JDNXP,At Risk
3752-CQSJI,At Risk
5025-GOOKI,At Risk
2887-JPYLU,Loyal Customers
4770-QAZXN,At Risk
4896-CPRPF,Loyal Customers
9714-EDSUC,Lost
7353-YOWFP,Lost
8008-ESFLK,Loyal Customers
3363-EWLGO,Lost
1689-YQBYY,At Risk
4487-ZYJZK,Loyal Customers
2959-FENLU,Lost
0708-LGSMF,At Risk
7634-HLQJR,Loyal Customers
0487-RPVUM,Champions
4079-ULGFR,Lost
2516-XSJKX,Loyal Customers
0057-QBUQH,Loyal Customers
6599-SFQVE,Lost
8331-ZXFOE,Loyal Customers
4003-FUSHP,At Risk
0356-ERHVT,At Risk
7325-ENZFI,At Risk
3920-HIHMQ,At Risk
0613-WUXUM,Loyal Customers
4458-KVRBJ,Loyal Customers
1397-XKKWR,Lost
8097-OMULG,Champions
6013-BHCAW,Champions
0401-WDBXM,Champions
3387-PLKUI,At Risk
6096-EGVTU,Champions
5081-NWSUP,At Risk
2580-ATZSQ,Loyal Customers
8085-MSNLK,Champions
9691-HKOVS,Champions
9881-VCZEP,Loyal Customers
8757-TFHHJ,Lost
5119-KEPFY,Loyal Customers
0916-KNFAJ,Loyal Customers
8319-QBEHW,At Risk
9625-QNLUX,Champions
4024-CSNBY,Champions
7110-BDTWG,Champions
7493-GVFIO,Loyal Customers
0690-SRQID,Lost
9114-DPSIA,Champions
4700-UBQMV,Loyal Customers
7711-GQBZC,Loyal Customers
9795-NREXC,Champions
8573-CGOCC,At Risk
7356-AYNJP,Lost
6286-SUUWT,Lost
4819-HJPIW,Lost
8654-DHAOW,Lost
5438-QMDDL,Loyal Customers
9812-GHVRI,Loyal Customers
1228-ZLNBX,At Risk
4226-KKDON,Lost
3831-YCPUO,Champions
7445-WMRBW,Loyal Customers
3308-DGHKL,Loyal Customers
9924-JPRMC,Loyal Customers
0080-EMYVY,At Risk
6218-KNUBD,Lost
7337-CINUD,At Risk
7609-NRNCA,At Risk
0623-EJQEG,Loyal Customers
7153-CHRBV,Champions
6198-PNNSZ,Champions
3317-VLGQT,Loyal Customers
4132-POCZS,Loyal Customers
5614-DNZCE,Loyal Customers
3896-RCYYE,Loyal Customers
9638-JIQYA,Lost
3726-TBHQT,Loyal Customers
3190-ITQXP,Champions
3039-MJSLN,Lost
0178-CIIKR,Lost
5774-QPLTF,Champions
5010-IPEAQ,Loyal Customers
8990-YOZLV,Loyal Customers
3069-SSVSN,Lost
5222-IMUKT,Loyal Customers
6685-XSHHU,Champions
8901-UPRHR,Champions
3845-FXCYS,Lost
5857-XRECV,Lost
0725-CXOTM,Loyal Customers
4343-EJVQB,Lost
3427-GGZZI,Loyal Customers
3154-CFSZG,Champions
2220-IAHLS,Lost
4377-VDHYI,Loyal Customers
4937-QPZPO,Champions
2925-VDZHY,Champions
6981-TDRFT,Loyal Customers
3413-CSSTH,Loyal Customers
8033-VCZGH,Loyal Customers
0224-NIJLP,Lost
7542-CYDDM,At Risk
4718-WXBGI,Champions
5716-LIBJC,At Risk
2868-LLSKM,Champions
2988-QRAJY,Loyal Customers
0071-NDAFP,At Risk
7328-ZJAJO,Loyal Customers
1090-PYKCI,Champions
3058-WQDRE,Lost
2279-AXJJK,Loyal Customers
0909-SELIE,Champions
3417-TSCIC,At Risk
1042-HFUCW,At Risk
6537-OTKMY,At Risk
8999-EXMNO,At Risk
6725-TPKJO,Loyal Customers
7162-WPHPM,Champions
1599-MMYRQ,Champions
8821-KVZKQ,Loyal Customers
6434-TTGJP,At Risk
0042-JVWOJ,At Risk
0130-SXOUN,Loyal Customers
2330-PQGDQ,Loyal Customers
1452-UZOSF,Champions
2097-YVPKN,Loyal Customers
8597-CTXVJ,Loyal Customers
6631-HMANX,Champions
9962-BFPDU,At Risk
6394-HHHZM,Lost
5995-LFTLE,Loyal Customers
0665-XHDJU,Champions
8265-HKSOW,Champions
3544-FBCAS,Champions
4759-PXTAN,Champions
7054-DMVAS,Loyal Customers
3428-MMGUB,Loyal Customers
6549-BTYPG,Champions
7823-JSOAG,Lost
3705-RHRFR,Champions
9374-YOLBJ,At Risk
9074-KGVOX,Loyal Customers
6128-DAFVY,Loyal Customers
9933-QRGTX,Champions
5066-GFJMM,At Risk
2661-GKBTK,Champions
0458-HEUZG,Lost
7268-WNTCP,Loyal Customers
0824-VWDPO,Loyal Customers
8409-WQJUX,At Risk
2578-JQPHZ,Loyal Customers
3278-FSIXX,Lost
9746-UGFAC,At Risk
2946-KIQSP,At Risk
0625-AFOHS,Loyal Customers
4636-OLWOE,Loyal Customers
4685-ERGHK,Loyal Customers
0885-HMGPY,Loyal Customers
5003-OKNNK,Loyal Customers
7208-PSIHR,Champions
4012-ZTHBR,Loyal Customers
0489-WMEMG,At Risk
7435-ZNUYY,Lost
1354-YZFNB,Lost
2985-FMWYF,At Risk
2812-ENYMO,At Risk
2717-HVIZY,Lost
3422-GALYP,Lost
2890-WFBHU,Loyal Customers
0327-WFZSY,Champions
7977-HXJKU,At Risk
7033-CLAMM,Loyal Customers
0864-FVJNJ,Champions
7356-IWLFW,Loyal Customers
9541-PWTWO,Loyal Customers
3967-VQOGC,Champions
6308-CQRBU,Champions
0186-CAERR,Loyal Customers
3043-SUDUA,At Risk
5442-BHQNG,Lost
2169-RRLFW,Champions
5872-OEQNH,Loyal Customers
8873-GLDMH,Lost
5696-JVVQY,Loyal Customers
8946-BFWSG,Champions
0547-HURJB,Lost
8845-LWKGE,Loyal Customers
0691-NIKRI,Loyal Customers
5022-JNQEQ,Loyal Customers
3249-VHRIP,Loyal Customers
3736-BLEPA,At Risk
4701-LKOZD,Loyal Customers
6603-QWSPR,Loyal Customers
9921-QFQUL,Loyal Customers
1929-ZCBHE,Loyal Customers
4378-MYPGO,Champions
4129-LYCOI,Loyal Customers
7798-JVXYM,At Risk
8647-SDTWQ,Champions
2696-ECXKC,Champions
2081-KJSQF,Lost
3323-CPBWR,At Risk
3384-CTMSF,Loyal Customers
0902-RFHOF,At Risk
7718-RXDGG,Loyal Customers
1025-FALIX,At Risk
3451-VAWLI,Loyal Customers
3407-QGWLG,Lost
2347-WKKAE,Champions
8735-DCXNF,Loyal Customers
3214-IYUUQ,Loyal Customers
1936-UAFEH,Loyal Customers
3587-PMCOY,At Risk
1027-LKKQQ,Champions
7148-XZPHA,Champions
5309-TAIKL,Lost
6856-RAURS,Lost
8778-LMWTJ,Lost
9717-IOAAF,At Risk
2845-KDHVX,Champions
0848-SOMKO,Loyal Customers
1535-VTJOQ,At Risk
6368-TZZDT,At Risk
0943-ZQPXH,Loyal Customers
1293-BSEUN,Champions
1302-TPUBN,Loyal Customers
0927-CNGRH,Lost
8608-OZTLB,Loyal Customers
2335-GSODA,At Risk
1952-DVVSW,At Risk
6656-GULJQ,Champions
9853-JFZDU,Champions
3777-XROBG,Champions
6994-FGRHH,Champions
4000-VGMQP,Loyal Customers
3999-WRNGR,Loyal Customers
3466-RITXD,At Risk
2680-XKKNJ,Lost
2101-RANCD,Loyal Customers
7921-BEPCI,Loyal Customers
8510-TMWYB,Champions
3258-ZKPAI,Champions
1428-IEDPR,Loyal Customers
4450-YOOHP,At Risk
6728-CZFEI,At Risk
3653-NCRDJ,Loyal Customers
6519-ZHPXP,Champions
3472-QPRCH,Loyal Customers
8224-UAXBZ,Champions
9610-WCESF,Loyal Customers
2486-WYVVE,Loyal Customers
1422-DGUBX,Loyal Customers
2999-AANRQ,At Risk
8668-KNZTI,Loyal Customers
0480-KYJVA,Champions
9746-YKGXB,Champions
3926-YZVVX,Loyal Customers
6000-UKLWI,Loyal Customers
6332-FBZRI,Champions
2096-XOTMO,Loyal Customers
3266-FTKHB,At Risk
8221-EQDGL,Loyal Customers
2346-LOCWC,Champions
0298-XACET,Loyal Customers
7560-QJAVJ,Loyal Customers
2995-YWTCD,At Risk
9137-UIYPG,Loyal Customers
2809-ZMYOQ,Loyal Customers
5084-OOVCJ,At Risk
0254-WWRKD,Champions
7727-SHVZV,Lost
5339-PXDVH,Lost
8782-NUUOL,Loyal Customers
7601-WFVZV,Lost
4609-KNNWG,At Risk
9529-OFXHY,At Risk
2669-QVCRG,Loyal Customers
2478-EEWWM,Loyal Customers
9174-IHETN,Loyal Customers
2233-TXSIU,At Risk
9644-UMGQA,Lost
0419-YAAPX,Loyal Customers
0872-CASZJ,Champions
8164-OCKUJ,Loyal Customers
3094-JOJAI,At Risk
9494-MRNYX,At Risk
2599-CZABP,At Risk
7945-PRBVF,At Risk
4544-RXFMG,Lost
0859-YGKFW,At Risk
1150-FTQGN,Champions
7196-LIWRH,Lost
5448-VWNAM,At Risk
1177-XZBJL,Loyal Customers
9330-VOFSZ,Champions
0939-EREMR,At Risk
9389-ACWBI,Lost
3644-QXEHN,At Risk
2911-IJORQ,Loyal Customers
5921-NGYRH,Loyal Customers
5998-DZLYR,Champions
3985-HOYPM,At Risk
